frame;y;z;x
353;2.05889;-3.53996;-0.282335
353;4.04465;-1.11126;-0.920423
353;3.00204;-0.941662;-0.399871
353;3.04685;-0.955717;-0.405839
353;3.12047;-0.880037;-0.408146
353;3.17694;-0.789164;-0.508314
353;3.19599;-0.894182;-0.518976
353;3.241;-0.906776;-0.526285
353;3.07525;-0.867283;-0.40223
353;3.16878;-0.696602;-0.401858
353;3.23437;-0.611596;-0.40503
353;3.22233;-0.800438;-0.515576
353;3.28299;-0.823291;-0.422429
353;3.5344;-1.47439;-0.162444
353;3.57804;-1.4926;-0.164449
353;3.66734;-1.40754;-0.160827
353;3.70561;-1.41605;-0.278585
353;3.74972;-1.43291;-0.281902
353;3.53689;-1.36321;-0.0451002
353;3.5811;-1.38025;-0.045664
353;3.62315;-1.39058;-0.15889
353;3.66734;-1.40754;-0.160827
353;3.71152;-1.42449;-0.162765
353;3.79882;-1.33415;-0.159345
353;3.57616;-1.26731;0.0694753
353;3.62086;-1.28315;0.0703438
353;3.66693;-1.29378;-0.0410564
354;3.15437;-1.52073;-0.473022
354;3.17135;-1.42141;-0.358207
354;3.16645;-1.53116;-0.368854
354;3.20867;-1.55158;-0.373772
354;3.01544;-1.04287;-0.409783
354;3.05978;-1.05821;-0.415809
354;3.13646;-0.983826;-0.417776
354;3.21092;-0.905545;-0.419976
354;3.28299;-0.823291;-0.422429
354;3.22284;-1.44958;-0.259264
354;3.04685;-0.955717;-0.405839
354;3.09166;-0.969772;-0.411807
354;3.1657;-0.892791;-0.414061
354;3.23739;-0.811856;-0.416562
354;3.30655;-0.726889;-0.41933
354;3.32858;-0.834725;-0.428296
354;3.12047;-0.880037;-0.408146
354;3.19179;-0.800422;-0.410695
354;3.29258;-0.630452;-0.312142
354;3.33896;-0.639331;-0.316538
354;3.35248;-0.736985;-0.425154
354;3.57245;-1.61255;-0.172478
354;3.61549;-1.63198;-0.174556
354;3.80216;-1.46545;-0.0484827
354;3.84407;-1.47537;-0.168578
354;3.83984;-1.60181;-0.176482
354;3.58019;-1.4993;-0.0517884
354;3.66953;-1.41433;-0.0467915
354;3.66752;-1.53587;-0.0530515
354;3.71118;-1.55416;-0.0536831
354;3.84581;-1.3569;-0.0430592
354;3.89053;-1.37267;-0.0435599
354;3.88826;-1.49233;-0.170516
354;3.78401;-0.189304;-0.938881
354;3.4653;-0.679314;1.64071
354;2.73202;-2.58121;-0.727129
354;3.8296;-0.191585;-0.950192
354;3.52574;-0.571287;1.66311
354;2.76493;-2.61231;-0.73589
355;3.54079;-2.58404;-0.255855
355;3.57845;-2.61153;-0.258577
355;3.38307;-2.46473;-0.369139
355;3.33403;-2.58978;-0.383475
355;3.58705;-2.45478;-0.243186
355;3.62562;-2.48118;-0.245801
355;3.57845;-2.61153;-0.258577
355;3.25624;-2.07977;-0.437968
355;3.7061;-2.37646;-0.23623
355;3.16645;-1.53116;-0.368854
355;3.20867;-1.55158;-0.373772
355;3.25089;-1.572;-0.37869
355;3.17512;-1.54014;-0.265067
355;3.20867;-1.55158;-0.373772
355;3.25089;-1.572;-0.37869
355;3.11541;-1.08328;-0.324612
355;3.15991;-1.09876;-0.32925
355;3.22608;-1.01194;-0.429712
355;3.28271;-1.03617;-0.334284
355;3.18508;-1.43769;-0.153775
355;3.22812;-1.45712;-0.155853
355;3.26581;-1.46891;-0.262721
355;3.30878;-1.48824;-0.266178
355;3.1478;-0.993592;-0.320546
355;3.19277;-1.00779;-0.325125
355;3.31856;-0.737079;-0.319285
355;3.36465;-0.747316;-0.323719
355;3.32768;-1.05037;-0.338863
355;3.30858;-1.26433;-0.248737
355;3.89058;-1.49953;-0.0496102
355;3.93244;-1.50929;-0.172453
355;3.25751;-0.830439;-0.219645
355;3.36495;-0.549047;-0.214459
355;3.41168;-0.556672;-0.217438
355;3.41074;-0.757553;-0.328154
355;3.75651;-1.4538;0.068455
355;3.84437;-1.36236;0.074686
355;3.89053;-1.37267;-0.0435599
355;3.93525;-1.38845;-0.0440605
355;3.97997;-1.40423;-0.0445612
355;3.90877;-0.214147;-0.841238
355;3.50757;-0.558518;1.79276
355;3.92078;-0.196147;-0.972816
355;3.60968;-0.584889;1.70271
356;3.43076;-2.50927;-0.122598
356;3.25871;-1.34868;-0.357603
356;3.25707;-1.45982;-0.367888
356;3.51274;-2.40962;-0.112881
356;-0.193564;-3.9336;-0.413967
356;3.55135;-2.4361;-0.114121
356;-0.19569;-3.97682;-0.418516
356;3.25595;-1.23862;-0.34782
356;3.25871;-1.34868;-0.357603
356;3.30216;-1.36666;-0.362371
356;3.30878;-1.48824;-0.266178
356;3.29995;-1.25536;-0.35252
356;3.34395;-1.2721;-0.35722
356;3.25124;-1.03789;-0.130781
356;3.17181;-1.31272;-0.348067
356;3.3142;-1.49598;-0.16001
356;3.35724;-1.51541;-0.162088
356;3.28153;-0.94435;-0.126935
356;3.29119;-1.04494;-0.233259
356;3.48691;-0.888921;-0.235113
356;3.43584;-1.20083;-0.250519
356;3.83077;-1.49429;0.307048
356;3.21291;-2.49343;-0.492725
356;3.3344;-2.42635;-0.488288
357;3.25707;-1.45982;-0.367888
357;3.29992;-1.47903;-0.372729
357;3.30858;-1.26433;-0.248737
357;3.35269;-1.28119;-0.252053
357;3.35445;-1.39385;-0.260589
357;3.39802;-1.41195;-0.263974
357;3.44158;-1.43005;-0.267358
357;3.53478;-1.35666;-0.155014
357;3.3466;-1.16964;-0.244012
357;3.39122;-1.18523;-0.247266
357;3.43584;-1.20083;-0.250519
357;3.44092;-1.3149;-0.258686
357;3.48504;-1.33176;-0.262003
357;3.33628;-1.05925;-0.236454
357;3.41826;-0.983698;-0.132224
357;3.45836;-0.989114;-0.238792
357;3.58438;-0.920252;-0.133728
357;3.5617;-1.13082;-0.25243
357;3.37269;-0.970582;-0.130461
357;3.44652;-0.884858;-0.128585
357;3.56401;-0.805521;-0.128657
357;3.6103;-0.815982;-0.130328
357;3.65069;-0.818357;-0.240963
357;3.90594;-1.52944;0.434692
357;3.94983;-1.54663;0.439576
357;3.99371;-1.56381;0.44446
357;3.90594;-1.52944;0.434692
357;3.99555;-1.43304;0.445257
357;4.03995;-1.44896;0.450204
358;3.31089;-1.37574;-0.257205
358;3.35445;-1.39385;-0.260589
358;3.34278;-1.49824;-0.377569
358;3.55108;-2.28284;-0.10249
358;3.59054;-2.3082;-0.103629
358;3.3466;-1.16964;-0.244012
358;3.35269;-1.28119;-0.252053
358;3.39681;-1.29804;-0.25537
358;3.38906;-1.40263;-0.371907
358;3.3226;-1.60183;-0.49825
358;0.369944;-3.39896;-0.515152
358;3.3403;-1.7526;-0.06908
358;3.34156;-1.06672;-0.134414
358;3.38671;-1.08114;-0.13623
358;3.43187;-1.09555;-0.138047
358;3.43584;-1.20083;-0.250519
358;3.50755;-1.10715;-0.35718
358;-0.336333;-3.321;-0.811315
358;3.67596;-0.345287;-0.560976
358;4.06036;-1.57768;0.199611
358;3.37269;-0.970582;-0.130461
358;3.41826;-0.983698;-0.132224
358;3.46384;-0.996814;-0.133987
358;3.47702;-1.10997;-0.139863
358;3.71356;-0.500362;-0.12409
358;2.37308;2.53298;-0.478641
358;4.03995;-1.44896;0.450204
358;4.09767;-1.46406;0.330501
358;3.44868;-0.891071;-0.0255206
358;3.49466;-0.902952;-0.0258609
358;3.35245;-2.44659;-0.242246
358;3.39012;-2.47408;-0.244967
358;3.42778;-2.50157;-0.247689
359;3.44868;-0.891071;-0.0255206
359;3.46596;-1.00308;-0.0295568
359;3.44334;-1.21489;-0.038553
359;2.63985;2.30277;-0.449518
359;3.65323;-0.841754;0.192553
359;3.64615;-1.04928;-0.141039
359;2.9876;1.96741;-0.531018
359;4.02037;-1.58017;0.573561
359;3.42035;-0.989883;-0.0291679
359;3.46596;-1.00308;-0.0295568
359;3.51034;-1.0212;0.075485
359;3.48806;-1.23067;-0.0390537
359;3.63034;-0.93205;-0.135442
359;3.70526;-0.84357;-0.0237254
359;3.77493;-0.74432;-0.0208873
359;2.64695;2.39219;-0.578587
359;3.99371;-1.56381;0.44446
359;3.98696;-1.69544;0.443104
359;4.0303;-1.71387;0.44792
359;3.49351;-0.90783;0.0782064
359;3.51156;-1.01628;-0.0299457
359;3.68172;-0.725941;-0.0203716
359;3.72833;-0.735131;-0.0206295
359;3.77493;-0.74432;-0.0208873
359;3.99371;-1.56381;0.44446
359;3.98696;-1.69544;0.443104
360;4.27021;-1.2535;0.348214
360;3.65042;2.21898;0.0359779
360;3.46596;-1.00308;-0.0295568
360;3.51156;-1.01628;-0.0299457
360;3.61263;-0.822481;-0.0231323
360;4.29121;-0.993485;0.353131
360;3.45418;2.3932;0.146222
360;4.27021;-1.2535;0.348214
360;3.49132;2.41894;0.147795
360;4.32377;-1.00503;0.484291
360;3.29259;2.64239;0.126334
361;4.05331;-1.71052;0.195473
361;4.09689;-1.72891;0.197575
361;4.10449;-1.59483;0.201781
361;4.09689;-1.72891;0.197575
361;4.14047;-1.74731;0.199677
361;4.14221;-1.47997;0.334094
361;4.18675;-1.49588;0.337686
361;4.14047;-1.74731;0.199677
362;3.50942;-1.00993;-0.13575
362;3.39862;-1.19912;-0.0380523
362;3.40223;-1.30579;-0.149201
362;3.39802;-1.41195;-0.263974
363;3.70412;-0.848733;0.0858266
363;3.75158;-0.854114;-0.0240219
363;3.43393;-1.1018;-0.0336219
363;3.44129;-1.20858;-0.144348
363;3.60057;-1.03616;-0.139276
363;3.67859;-0.950476;-0.027222
363;3.72457;-0.962357;-0.0275622
364;3.4035;-1.41979;-0.156427
364;3.53278;-1.24645;-0.0395544
364;3.64838;-1.05587;-0.0311124
365;3.43393;-1.1018;-0.0336219
365;3.47912;-1.1163;-0.0340643
365;3.67738;-0.95561;0.0823225
365;3.72335;-0.967555;0.0833515
366;3.44334;-1.21489;-0.038553
366;3.63141;-0.943665;0.0812935
366;3.67738;-0.95561;0.0823225
366;3.72335;-0.967555;0.0833515
366;2.94388;2.13476;-0.324026
367;3.43393;-1.1018;-0.0336219
367;3.47912;-1.1163;-0.0340643
367;3.67738;-0.95561;0.0823225
368;3.40223;-1.30579;-0.149201
368;3.44641;-1.32274;-0.151139
368;4.19637;-1.49334;0.209883
368;3.35986;-1.40158;-0.154422
368;3.35175;-1.50756;-0.269635
368;4.02037;-1.58017;0.573561
368;4.0303;-1.71387;0.44792
368;4.03153;-1.8467;0.318559
369;3.44129;-1.20858;-0.144348
369;3.48598;-1.22428;-0.146222
369;3.4906;-1.3397;-0.153077
369;4.10252;-1.72467;0.0693279
369;4.17202;-1.36175;0.465529
369;4.13899;-1.61452;0.331753
370;4.24101;-1.50922;0.212116
370;4.19637;-1.49334;0.209883
370;4.23129;-1.5118;0.341279
371;3.46596;-1.00308;-0.0295568
371;3.47912;-1.1163;-0.0340643
371;3.46596;-1.00308;-0.0295568
371;3.47912;-1.1163;-0.0340643
371;3.39659;-1.19289;-0.142473
371;3.40223;-1.30579;-0.149201
371;3.38875;-1.0873;-0.0331795
371;3.43393;-1.1018;-0.0336219
371;3.44129;-1.20858;-0.144348
371;3.4035;-1.41979;-0.156427
372;3.42035;-0.989883;-0.0291679
372;3.46596;-1.00308;-0.0295568
372;3.47912;-1.1163;-0.0340643
372;3.44847;-1.32913;-0.0439727
372;3.60152;-1.04772;0.0774456
372;3.75804;-0.522572;0.203097
372;3.47414;-2.38314;-0.11164
372;3.43076;-2.50927;-0.122598
372;4.14863;-1.61198;0.203951
372;3.38875;-1.0873;-0.0331795
372;3.43393;-1.1018;-0.0336219
372;3.44334;-1.21489;-0.038553
372;3.3593;-1.52179;-0.0549214
372;3.56948;-1.14529;-0.0349491
372;3.72726;-0.740328;0.0889316
372;2.4679;2.53185;-0.367821
372;3.42035;-0.989883;-0.0291679
372;3.43393;-1.1018;-0.0336219
372;3.47912;-1.1163;-0.0340643
372;3.40555;-1.42617;-0.0492622
372;3.60152;-1.04772;0.0774456
372;3.74674;-0.630366;0.0916294
372;2.06025;2.82345;-0.412593
372;3.39306;-2.48169;-0.121251
372;3.43076;-2.50927;-0.122598
373;3.35804;-1.28883;-0.147263
373;3.40223;-1.30579;-0.149201
373;3.38875;-1.0873;-0.0331795
373;3.39862;-1.19912;-0.0380523
373;3.40426;-1.31209;-0.043409
373;3.63261;-0.938595;-0.0268817
373;3.38875;-1.0873;-0.0331795
373;3.39862;-1.19912;-0.0380523
373;3.40223;-1.30579;-0.149201
373;3.65894;-0.833025;-0.0234288
373;3.30463;-2.57076;-0.255067
373;3.34135;-2.59933;-0.257901
373;3.38875;-1.0873;-0.0331795
373;3.35804;-1.28883;-0.147263
373;3.40223;-1.30579;-0.149201
373;0.384394;-3.36958;-0.399567
373;3.68172;-0.725941;-0.0203716
373;3.53689;-1.36321;-0.0451002
374;3.35445;-1.39385;-0.260589
374;3.34357;-1.0728;-0.0327371
374;3.38875;-1.0873;-0.0331795
374;3.46596;-1.00308;-0.0295568
374;3.61151;-0.827514;0.083681
374;3.63261;-0.938595;-0.0268817
374;3.32799;-0.968149;0.0715637
374;3.37475;-0.976684;-0.028779
374;3.42035;-0.989883;-0.0291679
374;3.46596;-1.00308;-0.0295568
374;3.54064;-0.914833;-0.0262011
374;3.58663;-0.926714;-0.0265414
374;3.65894;-0.833025;-0.0234288
374;3.72833;-0.735131;-0.0206295
374;3.27099;-2.54979;-0.129872
374;3.30775;-2.57844;-0.131332
374;3.40158;-0.883939;0.0761483
374;3.44754;-0.895884;0.0771773
374;3.51891;-0.806296;0.0815353
374;3.14273;-1.75362;-0.391737
374;3.55717;-1.02948;-0.0303346
374;3.68172;-0.725941;-0.0203716
374;3.76333;-0.513522;-0.0156739
374;3.26581;-1.46891;-0.262721
374;3.30878;-1.48824;-0.266178
374;3.39802;-1.41195;-0.263974
374;3.52508;-1.23202;-0.257026
375;3.26447;-1.15178;-0.0365502
375;3.30918;-1.16756;-0.0370509
375;3.31584;-1.27801;-0.0422815
375;3.2532;-1.04381;-0.0318524
375;3.26447;-1.15178;-0.0365502
375;3.30918;-1.16756;-0.0370509
375;3.3539;-1.18334;-0.0375516
375;3.43393;-1.1018;-0.0336219
375;3.56631;-0.811936;-0.0228357
375;3.61263;-0.822481;-0.0231323
375;3.12104;-2.42794;-0.240896
375;3.15776;-2.45651;-0.24373
375;3.29838;-1.05831;-0.0322947
375;3.34357;-1.0728;-0.0327371
375;3.38875;-1.0873;-0.0331795
375;3.43393;-1.1018;-0.0336219
375;3.56631;-0.811936;-0.0228357
375;3.61263;-0.822481;-0.0231323
375;3.65894;-0.833025;-0.0234288
375;3.20178;-2.33663;-0.231358
375;3.15776;-2.45651;-0.24373
375;3.19448;-2.48507;-0.246565
375;3.31386;-1.27187;-0.145326
375;3.35269;-1.28119;-0.252053
375;3.50942;-1.00993;-0.13575
375;3.58438;-0.920252;-0.133728
375;3.31974;-2.27723;-0.106679
375;4.65168;-1.34624;-0.0396684
375;3.3519;-1.17719;-0.140598
375;3.39122;-1.18523;-0.247266
375;3.43584;-1.20083;-0.250519
375;3.3403;-1.7526;-0.06908
376;3.13899;-1.20985;-0.0400264
376;3.1832;-1.22689;-0.0405902
376;3.18533;-1.32877;-0.1464
376;3.22896;-1.34698;-0.148406
376;3.51156;-1.01628;-0.0299457
376;3.17503;-1.12023;-0.0355489
376;3.21975;-1.13601;-0.0360495
376;3.26447;-1.15178;-0.0365502
376;3.26967;-1.25491;-0.143388
376;3.30858;-1.26433;-0.248737
376;3.43187;-1.09555;-0.138047
376;3.54064;-0.914833;-0.0262011
376;3.17503;-1.12023;-0.0355489
376;3.21975;-1.13601;-0.0360495
376;3.26447;-1.15178;-0.0365502
376;3.30721;-1.16149;-0.138724
376;3.3466;-1.16964;-0.244012
376;3.15776;-2.45651;-0.24373
376;3.30721;-1.16149;-0.138724
376;3.31386;-1.27187;-0.145326
376;3.31623;-1.38338;-0.152416
376;3.3519;-1.17719;-0.140598
376;3.44921;-1.44445;-0.0498937
377;3.31693;-1.39442;0.0560524
377;3.42035;-0.989883;-0.0291679
377;3.39735;-1.20394;0.0660016
377;3.16093;-1.00906;-0.127148
377;3.20609;-1.02348;-0.128965
377;3.28153;-0.94435;-0.126935
377;3.38671;-1.08114;-0.13623
377;2.83872;-1.82027;-0.180942
377;3.33721;0.425635;-0.311939
377;3.04083;-1.58588;-0.263999
377;3.17987;-1.43025;-0.255807
377;3.22284;-1.44958;-0.259264
377;3.13899;-1.20985;-0.0400264
377;3.1832;-1.22689;-0.0405902
377;3.1802;-1.32144;-0.247052
377;3.22376;-1.33954;-0.250437
377;3.26733;-1.35764;-0.253821
377;3.22549;-1.23795;-0.14145
377;3.26967;-1.25491;-0.143388
377;3.31386;-1.27187;-0.145326
378;3.00046;-2.48787;-0.247943
378;3.19986;0.733143;0.462421
378;2.81893;-1.63858;0.700762
378;2.59521;-1.10827;-1.65885
378;2.91061;-1.57734;0.716887
378;3.24493;0.743469;0.468933
378;2.73788;-1.06766;-1.57123
378;2.89834;-1.68474;0.720502
378;3.29;0.753795;0.475446
378;2.66831;-1.13949;-1.70558
378;3.00594;-1.24903;-0.233515
378;3.08801;-1.18004;-0.232154
378;3.26271;-0.837665;-0.121727
378;3.33258;-0.753214;-0.120303
378;3.37887;-0.763675;-0.121974
378;3.03906;-1.06732;-0.127476
378;3.08375;-1.08302;-0.129351
378;3.12844;-1.09871;-0.131225
378;3.20609;-1.02348;-0.128965
378;3.07247;-0.985819;-0.0300828
378;3.11765;-1.00032;-0.0305252
378;3.16093;-1.00906;-0.127148
378;3.26271;-0.837665;-0.121727
378;3.04811;-1.47854;-0.254465
378;3.14203;-1.41827;-0.151697
378;2.46382;-0.633048;3.70396
378;4.61004;-0.932807;0.654111
378;2.48846;-0.639378;3.741
378;4.6268;-1.07895;0.656719
378;2.94201;-1.10802;3.40483
378;4.61887;-1.3611;0.516049
378;3.14673;-0.910692;-0.0268345
378;3.19233;-0.923891;-0.0272234
378;3.18533;-1.32877;-0.1464
378;3.26729;-1.59528;-0.0601697
378;3.30841;-1.62095;0.045841
378;2.23317;-0.689836;3.81476
378;2.59506;-0.976154;3.61304
378;4.59295;-1.21384;0.652285
378;2.73891;-1.17963;3.52142
378;4.57577;-1.49354;0.51058
378;3.31493;-1.50716;0.0512038
379;3.16073;-2.46384;-0.125495
379;3.15545;0.595929;0.359419
379;2.76135;-1.59683;0.58885
379;3.20119;0.604566;0.364628
379;2.80137;-1.61997;0.597384
379;3.24692;0.613203;0.369837
379;2.84139;-1.64311;0.605918
379;2.96038;-1.1362;-0.129824
379;2.96715;-1.23776;-0.136373
379;3.19373;-0.72183;-0.11529
379;3.21675;-0.825867;-0.120012
379;3.26271;-0.837665;-0.121727
379;3.30339;-0.842135;-0.222739
379;2.94967;-1.03593;-0.123727
379;2.99437;-1.05162;-0.125601
379;3.03906;-1.06732;-0.127476
379;3.11085;-0.987681;-0.220477
379;3.21675;-0.825867;-0.120012
379;3.2863;-0.742753;-0.118632
379;3.30866;-0.849463;-0.123441
379;2.9821;-0.956824;-0.029198
379;3.02546;-0.965816;-0.121699
379;3.07062;-0.980231;-0.123516
379;3.07887;-1.07607;-0.224491
379;3.15594;-1.00199;-0.223673
379;2.94709;-1.64843;-0.26665
379;3.04083;-1.58588;-0.263999
379;3.08249;-1.6076;-0.267616
379;2.70588;-1.01881;3.42379
379;4.55376;-1.05849;0.510051
379;2.83592;-1.21352;3.33202
379;4.58069;-1.20182;0.37532
379;3.04811;-1.47854;-0.254465
379;3.14203;-1.41827;-0.151697
379;3.18508;-1.43769;-0.153775
379;2.58431;-0.827774;3.54667
379;4.55376;-1.05849;0.510051
379;2.73321;-1.0291;3.45837
379;4.58069;-1.20182;0.37532
379;3.14203;-1.41827;-0.151697
379;3.23091;-1.35303;-0.0467359
379;3.31766;-2.42654;-0.118556
379;-0.606337;-3.76818;-0.206195
379;3.3166;-2.43231;0.00197284
379;2.95036;-2.61264;-0.144463
379;3.07505;-2.55452;-0.13559
379;3.11081;-2.58423;-0.137167
380;2.98963;-1.04488;-0.217984
380;3.09432;-0.884997;-0.213656
380;3.13982;-0.898011;-0.216798
380;2.86744;-1.09575;-0.215572
380;2.91619;-1.11925;-0.127887
380;2.95567;-1.12947;-0.222205
380;3.09432;-0.884997;-0.213656
380;3.13982;-0.898011;-0.216798
380;3.16093;-1.00906;-0.127148
380;2.86029;-1.00454;-0.119977
380;2.90498;-1.02023;-0.121852
380;2.94967;-1.03593;-0.123727
380;2.95567;-1.12947;-0.222205
380;3.0264;-1.05233;-0.315338
380;3.13982;-0.898011;-0.216798
380;2.96451;-1.55543;-0.0613085
380;2.93515;-0.936985;-0.118066
380;2.94967;-1.03593;-0.123727
380;2.99437;-1.05162;-0.125601
380;3.00578;-1.458;-0.250931
380;3.04811;-1.47854;-0.254465
380;3.05096;-1.37227;-0.245437
380;3.13663;-1.30334;-0.243668
380;3.10051;-1.8658;-0.0802431
380;3.07761;-1.97846;-0.0888248
380;3.14077;-1.89003;-0.0812852
380;3.11706;-2.00382;-0.0899636
380;3.16073;-2.46384;-0.125495
380;3.19448;-2.48507;-0.246565
381;2.74455;-1.14042;-0.213209
381;2.78812;-1.15852;-0.216594
381;2.86744;-1.09575;-0.215572
381;2.94501;-1.02928;-0.214731
381;3.04881;-0.871982;-0.210514
381;3.09923;-0.891886;-0.119883
381;2.53946;1.6723;-0.451366
381;2.77921;-1.06204;-0.208939
381;2.82332;-1.07889;-0.212255
381;2.86744;-1.09575;-0.215572
381;2.94501;-1.02928;-0.214731
381;3.02068;-0.959052;-0.214087
381;3.07062;-0.980231;-0.123516
381;2.53946;1.6723;-0.451366
381;2.84484;-0.908155;-0.114434
381;2.86029;-1.00454;-0.119977
381;2.90038;-1.01369;-0.211477
381;2.9756;-0.944738;-0.210891
381;3.05365;-0.87877;-0.118121
381;2.95752;-1.54243;-0.256766
381;3.00431;-1.57142;-0.161101
381;3.0108;-1.46515;-0.153032
382;2.73731;-1.13289;-0.300386
382;2.85576;-0.998092;-0.208224
382;2.93051;-0.930424;-0.207696
382;3.00331;-0.858967;-0.207372
382;3.02068;-0.959052;-0.214087
382;2.46153;1.66969;-0.541095
382;2.72796;-1.03777;-0.291416
382;2.77921;-1.06204;-0.208939
382;2.85576;-0.998092;-0.208224
382;2.9578;-0.845953;-0.20423
382;3.00331;-0.858967;-0.207372
382;3.05365;-0.87877;-0.118121
382;2.96715;-1.23776;-0.136373
382;2.88101;-1.51161;-0.0595815
382;2.81114;-0.982497;-0.20497
382;2.88999;-0.92257;-0.11625
382;2.9625;-0.852538;-0.114595
382;3.00807;-0.865654;-0.116358
382;3.05365;-0.87877;-0.118121
382;3.00456;-1.15316;-0.131762
383;2.84484;-0.908155;-0.114434
383;2.78565;-1.24853;-0.314641
383;3.07953;-2.10339;-0.31955
383;3.10881;-1.98915;-0.307498
383;3.14816;-2.01433;-0.31139
383;3.18751;-2.03951;-0.315282
383;3.14816;-2.01433;-0.31139
383;3.19356;-2.0478;-0.20356
383;2.69387;-1.11491;-0.295618
383;2.77196;-1.0545;-0.296117
383;2.84837;-0.990429;-0.296789
383;2.9578;-0.845953;-0.20423
383;2.18982;1.80481;-0.635655
383;2.73509;-1.04518;-0.205622
383;2.81114;-0.982497;-0.20497
383;2.88543;-0.91611;-0.204501
383;3.00373;-0.673331;-0.198261
383;2.76652;-0.966901;-0.201717
383;2.84035;-0.901795;-0.201305
383;2.88543;-0.91611;-0.204501
383;0.281727;-2.78239;-0.515492
383;2.53923;-1.61953;-0.433306
383;2.68299;-1.49386;-0.427457
383;0.286061;-2.82519;-0.523422
384;2.73731;-1.13289;-0.300386
384;2.81114;-0.982497;-0.20497
384;2.72796;-1.03777;-0.291416
384;2.73731;-1.13289;-0.300386
384;2.53881;-1.51193;-0.509662
384;2.97452;-0.752394;-0.291054
385;2.75936;-0.959478;-0.287514
385;2.80387;-0.974954;-0.292151
385;2.84837;-0.990429;-0.296789
385;2.84035;-0.901795;-0.201305
385;2.88543;-0.91611;-0.204501
385;2.83255;-1.47725;-0.245917
385;2.81621;-1.57143;-0.351037
385;2.8032;-1.67478;-0.362572
385;2.69387;-1.11491;-0.295618
385;2.73731;-1.13289;-0.300386
385;2.81596;-1.07124;-0.300817
385;2.72796;-1.03777;-0.291416
385;2.77196;-1.0545;-0.296117
385;2.81596;-1.07124;-0.300817
385;2.76173;-1.22918;-0.495528
386;2.71485;-0.944003;-0.282877
386;2.75936;-0.959478;-0.287514
386;2.80387;-0.974954;-0.292151
386;2.84837;-0.990429;-0.296789
386;2.89885;-0.903189;-0.478558
386;2.95724;-0.927608;-0.393903
386;2.83255;-1.47725;-0.245917
386;2.87421;-1.49898;-0.249534
386;3.00277;-2.50072;-0.0173585
386;2.64063;-1.08846;-0.375569
386;2.68392;-1.1063;-0.381726
386;2.72721;-1.12414;-0.387882
386;2.84837;-0.990429;-0.296789
386;2.76173;-1.22918;-0.495528
386;2.87967;-1.08507;-0.493887
386;2.8566;-2.7044;-0.0389158
386;2.68396;-1.02103;-0.286716
386;2.72796;-1.03777;-0.291416
386;2.77196;-1.0545;-0.296117
386;2.84837;-0.990429;-0.296789
386;2.89885;-0.903189;-0.478558
386;2.91303;-1.0017;-0.489741
386;2.78337;-1.55685;-0.251837
386;2.81621;-1.57143;-0.351037
386;2.91504;-2.58757;-0.027668
387;2.71485;-0.944003;-0.282877
387;2.75936;-0.959478;-0.287514
387;2.80387;-0.974954;-0.292151
387;2.9048;-0.825228;-0.289665
387;2.96381;-0.743249;-0.381359
387;3.0094;-0.754683;-0.387226
387;2.96474;-2.45825;-0.244991
387;2.91237;-2.57457;-0.258292
387;2.94704;-2.60522;-0.261367
387;2.64063;-1.08846;-0.375569
387;2.68392;-1.1063;-0.381726
387;2.77196;-1.0545;-0.296117
387;2.83806;-0.981523;-0.385678
387;2.91243;-0.913553;-0.387934
387;2.91303;-1.0017;-0.489741
387;3.00354;-2.49511;-0.132437
387;3.03929;-2.52482;-0.134014
387;2.68396;-1.02103;-0.286716
387;2.72796;-1.03777;-0.291416
387;2.77196;-1.0545;-0.296117
387;2.87799;-0.908427;-0.293071
387;2.93958;-0.82902;-0.384485
387;2.97092;-0.831212;-0.482428
388;2.71485;-0.944003;-0.282877
388;2.75936;-0.959478;-0.287514
388;2.83302;-0.894233;-0.288491
388;2.95752;-0.662972;-0.19521
388;3.02228;-0.585142;-0.195767
388;2.84303;-2.51327;-0.252142
388;2.88094;-2.55116;-0.141064
388;2.81991;-2.65941;-0.269127
388;2.64063;-1.08846;-0.375569
388;2.72796;-1.03777;-0.291416
388;2.79371;-0.966187;-0.379652
388;2.89435;-0.816266;-0.37857
388;2.93958;-0.82902;-0.384485
388;2.88094;-2.55116;-0.141064
388;2.91565;-2.5819;-0.142764
388;2.85703;-2.69859;-0.155401
388;1.97228;-2.18361;3.36715
388;3.89378;-2.42311;0.977815
388;1.81594;-2.1377;3.51972
388;4.01563;-2.46121;0.581398
388;2.68396;-1.02103;-0.286716
388;2.75936;-0.959478;-0.287514
388;2.83302;-0.894233;-0.288491
388;2.92876;-0.740818;-0.286577
388;2.99592;-0.665418;-0.288243
389;2.71485;-0.944003;-0.282877
389;2.72796;-1.03777;-0.291416
389;2.73731;-1.13289;-0.300386
389;2.74279;-1.22933;-0.309801
389;2.88094;-2.55116;-0.141064
389;2.91565;-2.5819;-0.142764
389;2.64063;-1.08846;-0.375569
389;2.64712;-1.18229;-0.386228
389;2.56104;-1.42596;-0.408027
389;2.80568;-1.06235;-0.389703
389;2.78634;-2.62775;-0.265923
389;2.82342;-2.66684;-0.153573
389;2.63996;-1.00429;-0.282016
389;2.68396;-1.02103;-0.286716
389;2.72796;-1.03777;-0.291416
389;2.69994;-1.21012;-0.30496
389;2.69173;-1.29769;-0.403645
389;2.88094;-2.55116;-0.141064
